subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/7/2022,10/24/2021,10/26/2021,Morning Consult,B,17907,rv,.03173475,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80386,160821,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/23/2021,10/26/2021,Hart Research Associates/Public Opinion Strategies,B+,820,rv,.7393917,0,47,45,46.250296,44.014756,"","",https://www.nbcnews.com/politics/meet-the-press/biden-s-job-rating-sinks-42-percent-nbc-news-poll-n1282781,77149,148793,10/31/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,10/24/2021,10/26/2021,YouGov,B+,1261,rv,.2529136,0,44,38,43.781726,41.272985,"","",https://docs.cdn.yougov.com/qwffht37bk/econTabReport.pdf,77050,148624,10/27/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,10/25/2021,10/27/2021,Morning Consult,B,17136,rv,.03117973,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80387,160822,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/26/2021,10/28/2021,Morning Consult,B,16957,rv,.03104863,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80388,160823,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/27/2021,10/29/2021,Morning Consult,B,16893,rv,.03099823,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80389,160824,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/27/2021,10/28/2021,Harris Poll,B+,1688,rv,1.0438804,0,42,45,38.852657,41.057215,"","",https://harvardharrispoll.com/wp-content/uploads/2021/11/HHP_October2021_Crosstabs.pdf,77168,148899,11/3/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,10/28/2021,10/30/2021,RMG Research,B-,1200,rv,.33979224,0,40,41,42.013609,42.309648,"","",https://scottrasmussen.com/generic-ballot-gop-41-dems-40/,77482,149672,11/9/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,10/28/2021,10/30/2021,Morning Consult,B,16906,rv,.03100451,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80390,160825,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/29/2021,10/31/2021,Morning Consult,B,17153,rv,.0311817,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80391,160826,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/29/2021,11/1/2021,Morning Consult,B,1996,rv,.02046617,0,42,42,41.146218,42.920013,"","",https://assets.morningconsult.com/wp-uploads/2021/11/02070634/2110196_crosstabs_POLITICO_RVs_v1_LM.pdf,77166,148835,11/2/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,10/30/2021,11/1/2021,Morning Consult,B,17406,rv,.03136198,0,43,43,42.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80392,160827,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/31/2021,11/2/2021,Morning Consult,B,17494,rv,.03143116,0,43,43,42.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80393,160828,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,10/30/2021,11/2/2021,YouGov,B+,1303,rv,.25361332,0,44,37,43.781726,40.272985,"","",https://docs.cdn.yougov.com/7ylf58dsj9/econTabReport.pdf,77170,148863,11/3/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/1/2021,11/3/2021,Morning Consult,B,16969,rv,.03105596,0,43,43,42.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80394,160829,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/2/2021,11/4/2021,Morning Consult,B,16905,rv,.0310145,0,43,43,42.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80395,160830,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/1/2021,11/4/2021,SSRS,C,859,rv,.65184987,0,49,44,47.684276,42.809532,"","",https://www.cnn.com/2021/11/08/politics/cnn-poll-biden-job-approval/index.html,77478,149651,11/8/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/3/2021,11/5/2021,Morning Consult,B,16218,rv,.03050927,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80396,160831,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/3/2021,11/5/2021,Suffolk University,B+,1000,rv,1.1463271,0,37.7,45.9,39.208661,47.368272,"","",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2021/11_8_2021_marginals.pdf?la=en&hash=1794FE2E578E79ED2EFC35B6E8DAC2C44B8B06CD,77474,149542,11/7/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/3/2021,11/4/2021,Emerson College,A-,1000,rv,1.2819219,0,42,48.7,42.816518,47.502579,"","",https://emersonpolling.reportablenews.com/pr/november-2021-national-poll-biden-job-approval-drops-again,77425,149367,11/5/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/1/2021,11/9/2021,Susquehanna Polling & Research,B+,800,lv,1.0599469,0,32,29,34.022184,29.740076,"","",https://thefederalist.com/2021/11/10/new-fdrlst-susquehanna-poll-shows-bidens-approval-sliding-to-36-percent-widespread-disapproval-of-critical-race-theory/,77497,149746,11/10/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/4/2021,11/6/2021,Morning Consult,B,16316,rv,.03058418,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80397,160832,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/4/2021,11/8/2021,YouGov,B+,1673,a,.27889003,0,36,33,35.781726,36.272985,"","",https://docs.cdn.yougov.com/8yndiqueok/20211108_yahoo_vaccine_tabs%20%282%29.pdf,77487,149721,11/10/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/5/2021,11/7/2021,Morning Consult,B,1998,rv,.02049039,0,44,42,43.146218,42.920013,"","",https://assets.morningconsult.com/wp-uploads/2021/11/10105627/2111037_crosstabs_POLITICO_RVs_v1_CC.pdf,77485,149692,11/10/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/5/2021,11/7/2021,Morning Consult,B,16544,rv,.03075528,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80398,160833,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/6/2021,11/8/2021,Morning Consult,B,17282,rv,.0313061,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80399,160834,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/6/2021,11/9/2021,YouGov,B+,1258,rv,.24901455,0,44,37,43.781726,40.272985,"","",https://docs.cdn.yougov.com/87gqotkd1s/econTabReport.pdf,77486,149712,11/10/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/7/2021,11/9/2021,Morning Consult,B,16901,rv,.03103731,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80400,160835,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/7/2021,11/10/2021,ABC News/The Washington Post,A+,882,rv,1.4597363,0,41,51,40.573298,48.554063,"","",https://www.washingtonpost.com/context/nov-7-10-2021-washington-post-abc-news-poll/160508a9-cea2-4433-92c8-6dc51838721e/?itid=lk_inline_manual_2,77530,149830,11/14/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/8/2021,11/10/2021,Morning Consult,B,15476,rv,.02997126,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80401,160836,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/9/2021,11/11/2021,Morning Consult,B,14766,rv,.02942141,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80402,160837,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/8/2021,11/11/2021,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,1.0117196,0,38,51,40.629948,48.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_nov16,77676,150009,11/16/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/10/2021,11/12/2021,Morning Consult,B,15018,rv,.02962863,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80403,160838,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/11/2021,11/13/2021,Morning Consult,B,16094,rv,.03046347,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80404,160839,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/12/2021,11/14/2021,Morning Consult,B,14961,rv,.02958973,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80405,160840,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/11/2021,11/15/2021,Quinnipiac University,A-,1262,rv,1.0316663,0,41,46,40.508312,45.127048,"","",https://poll.qu.edu/poll-release?releaseid=3827,77733,150118,11/18/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/11/2021,11/16/2021,McLaughlin & Associates,C/D,1000,lv,.38448523,0,44,48,43.377178,45.048764,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/11/National-Monthly-November-Release-1.pdf,77791,150344,11/19/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/13/2021,11/15/2021,Morning Consult,B,16502,rv,.03077537,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80406,160841,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/13/2021,11/15/2021,Morning Consult,B,1998,rv,.02052463,0,43,43,42.146218,43.920013,"","",https://assets.morningconsult.com/wp-uploads/2021/11/17072513/2111084_crosstabs_POLITICO_RVs_v1_SH.pdf,77677,150010,11/17/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/14/2021,11/16/2021,Morning Consult,B,15907,rv,.03033664,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80407,160842,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/12/2021,11/18/2021,Echelon Insights,B/C,839,lv,.43277254,0,49,44,46.870569,43.673985,"","",https://echeloninsights.com/in-the-news/november-omnibus-politics/,77792,150346,11/19/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/14/2021,11/16/2021,YouGov,B+,1299,rv,.25421575,0,42,38,41.781726,41.272985,"","",https://docs.cdn.yougov.com/anoy7rtkl2/econTabReport.pdf,77678,150040,11/17/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/15/2021,11/17/2021,Morning Consult,B,17080,rv,.03122249,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80408,160843,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/16/2021,11/18/2021,Morning Consult,B,15988,rv,.03041811,0,42,43,41.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80409,160844,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/17/2021,11/19/2021,Morning Consult,B,15183,rv,.02980176,0,42,43,41.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80410,160845,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/17/2021,11/19/2021,YouGov,B+,1307,rv,.25620292,0,43,39,42.781726,42.272985,"","",https://docs.cdn.yougov.com/glqc6q0m86/20211119_yahoo_vaccine_tabs.pdf,77866,150724,12/1/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/16/2021,11/19/2021,Marist College,A,969,rv,1.2038103,0,46,41,44.590646,41.831767,"","",https://maristpoll.marist.edu/wp-content/uploads/2021/11/NPR_Marist-Poll_USA-NOS-and-Tables_202111220913-1.pdf,77867,150469,11/24/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/18/2021,11/20/2021,Morning Consult,B,15506,rv,.03005547,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80411,160846,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/16/2021,11/22/2021,"Fabrizio, Lee & Associates/Impact Research","",1500,rv,.89610345,0,41,44,41.25295,43.70845,"","",https://www.wsj.com/articles/wsj-poll-biden-leadership-economy-midterms-11638888384?mod=Searchresults_pos2&page=1,78012,150842,12/7/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/18/2021,11/21/2021,Public Opinion Strategies,A-,1000,rv,1.1971308,0,42,40,41.716458,40.713071,"","",https://www.conservativeenergynetwork.org/new-cen-poll-shows-voters-want-america-first-clean-energy-and-climate-solutions/,78015,150863,12/8/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/19/2021,11/21/2021,Morning Consult,B,15967,rv,.03041134,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80412,160847,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/20/2021,11/22/2021,Morning Consult,B,17606,rv,.03162498,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80413,160848,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/20/2021,11/23/2021,YouGov,B+,1249,rv,.25387291,0,40,40,39.781726,43.272985,"","",https://docs.cdn.yougov.com/79n2jfbdep/econTabReport.pdf,77875,150505,11/24/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/21/2021,11/23/2021,Morning Consult,B,16948,rv,.03114851,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80414,160849,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/22/2021,11/24/2021,Morning Consult,B,15258,rv,.02986913,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80415,160850,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/23/2021,11/25/2021,Morning Consult,B,15009,rv,.02967546,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80416,160851,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/24/2021,11/26/2021,Morning Consult,B,16989,rv,.03118207,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80417,160852,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/25/2021,11/27/2021,Morning Consult,B,18804,rv,.03246922,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80418,160853,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/26/2021,11/28/2021,Morning Consult,B,19573,rv,.03298979,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80419,160854,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/27/2021,11/29/2021,Morning Consult,B,19346,rv,.03283341,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80420,160855,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/28/2021,11/30/2021,Morning Consult,B,18748,rv,.03242191,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80421,160856,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/27/2021,11/30/2021,YouGov,B+,1272,rv,.26010112,0,42,37,41.781726,40.272985,"","",https://docs.cdn.yougov.com/qxe3vbsvhw/econTabReport.pdf,77936,150698,12/1/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/29/2021,12/1/2021,Morning Consult,B,17439,rv,.03149563,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80422,160857,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/29/2021,11/30/2021,RMG Research,B-,1200,rv,.42433105,0,35,38,37.013609,39.309648,"","",https://scottrasmussen.com/generic-congressional-ballot-gop-42-dems-40/,78095,151634,1/10/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/29/2021,12/1/2021,Cor Services,"",523,lv,.52048065,0,37,45,38.375288,44.609111,"","",https://excellenceinpolling.com/public_poll/2021-national-4th-quarter-tracking-poll/,78083,154158,3/26/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,11/30/2021,12/2/2021,Harris Poll,B+,1989,rv,1.0057291,0,50,50,46.852657,46.057215,"","",https://thehill.com/homenews/campaign/584581-new-poll-shows-challenges-for-democrats-ahead-of-2022,77982,150795,12/6/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,11/30/2021,12/2/2021,Morning Consult,B,15946,rv,.03038776,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80423,160858,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/1/2021,12/3/2021,Morning Consult,B,14327,rv,.0291101,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80424,160859,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/1/2021,12/4/2021,Hart Research Associates/Public Opinion Strategies,B+,800,a,.78715019,0,34,44,33.250296,43.014756,"","",https://www.cnbc.com/2021/12/10/public-view-on-bidens-handling-of-covid-and-the-economy-takes-another-hit-cnbc-survey-shows.html,78039,150974,12/10/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/2/2021,12/4/2021,Morning Consult,B,14243,rv,.02903399,0,44,41,43.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80425,160860,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/3/2021,12/5/2021,Morning Consult,B,15845,rv,.03029018,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80426,160861,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/4/2021,12/6/2021,Morning Consult,B,17376,rv,.04875856,0,44,41,43.146218,41.920013,"","",https://assets.morningconsult.com/wp-uploads/2021/12/08091802/2112027_crosstabs_POLITICO_RVs_v2_SH.pdf,77986,150869,12/8/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/4/2021,12/6/2021,Morning Consult,B,17376,rv,.03141972,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80427,160862,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/5/2021,12/7/2021,Morning Consult,B,17480,rv,.03150697,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80428,160863,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/4/2021,12/7/2021,YouGov,B+,1265,rv,.26330631,0,42,39,41.781726,42.272985,"","",https://docs.cdn.yougov.com/o8u558c9sy/econTabReport.pdf,78014,150862,12/8/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/2/2021,12/9/2021,Schoen Cooperman Research,B/C,800,lv,.87516097,0,45,48,43.925945,45.648863,"","",https://thehill.com/opinion/white-house/586418-the-democratic-partys-deterioration-is-shattering-hope-for-the-midterms,78118,151242,12/21/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/6/2021,12/8/2021,Morning Consult,B,15798,rv,.03026942,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80429,160864,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/7/2021,12/9/2021,Morning Consult,B,14575,rv,.02931752,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80430,160865,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/8/2021,12/10/2021,Morning Consult,B,14260,rv,.02907017,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80431,160866,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/9/2021,12/11/2021,Morning Consult,B,13901,rv,.02877891,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80432,160867,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/8/2021,12/11/2021,RMG Research,B-,1200,rv,.44857029,0,38,44,40.013609,45.309648,"","",https://scottrasmussen.com/generic-ballot-republicans-44-democrats-38/,78093,151144,12/17/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/9/2021,12/13/2021,YouGov,B+,1163,rv,.25773589,0,44,35,43.781726,38.272985,"","",https://news.yahoo.com/poll-just-1-in-4-americans-want-biden-or-trump-to-run-again-in-2024-190141237.html,78101,151413,12/27/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/10/2021,12/12/2021,Morning Consult,B,15592,rv,.03013447,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80433,160868,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/8/2021,12/14/2021,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.86481802,0,39,48,41.629948,45.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_dec16,78080,151110,12/16/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/9/2021,12/13/2021,Echelon Insights,B/C,1020,rv,.4978783,0,47,45,44.870569,44.673985,"","",https://echeloninsights.com/in-the-news/december-omnibus-politics/,78069,151035,12/14/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/11/2021,12/13/2021,Morning Consult,B,16525,rv,.03084664,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80434,160869,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,12/11/2021,12/13/2021,Morning Consult,B,1998,rv,.02056071,0,43,42,42.146218,42.920013,"","",https://www.politico.com/f/?id=0000017d-bc86-d3d7-a37d-be9e2a280000,78074,151084,12/15/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/11/2021,12/14/2021,Beacon Research/Shaw & Company Research,A,1002,rv,1.2111625,0,39,43,39.967048,43.415225,"","",https://www.foxbusiness.com/politics/voters-think-biden-making-inflation-worse,78078,151108,12/15/2021,18:59:21  7 Nov 2022
All polls,11/7/2022,12/12/2021,12/14/2021,YouGov,B+,1267,rv,.26815226,0,42,38,41.781726,41.272985,"","",https://docs.cdn.yougov.com/gv7knlmw7y/econToplines.pdf,78073,151085,12/15/2021,18:59:21  7 Nov 2022
